id,roastery_id,owner_id,name,description,address,latitude,longitude,phone_number,category,thumbnail_url,open_time,close_time
64,1,,데일리루틴 남영,"서울 남영동 숙대입구 카페 데일리루틴커피는
직접 로스팅한 스페셜티 원두를 사용하는 로스터리 카페입니다
매일 기센 W6 로스터기로 신선하게 볶은 원두를 제공하며
하루의 루틴을 완성하는 한잔을 제공하기위해 노력하고있습니다.
용산 카페 숙대입구 카페 남영동 로스터리카페를 찾는 분들께
매일 즐길수있는 커피와 디저트를 함께 즐길 수 있는 공간을 제공합니다

매장에서 즐기는 블렌드 M.V Blend , F Blend 외에도
다양한 싱글오리진 라인업의 필터커피와 원두, 드립백을 제공합니다.
직접 로스팅한 커피와 수제 디저트를 함께 즐길 수 있어 디저트카페를 찾는 분들에게도 인기입니다

숙대입구역 1번 출구 남영역 2번 출구 도보 5분 거리에 위치해 있으며
조용한 분위기의 로스터리 공간에서 편안하게 커피를 즐기실 수 있습니다
포장 테이크아웃 반려동물 동반 와이파이 콘센트 모두 이용 가능합니다

매일의 루틴을 완성하는 한 잔
서울 용산 남영동 스페셜티 로스터리 카페 데일리루틴커피에서 경험해보세요",서울 용산구 한강대로84길 5-8 데일리루틴,37.5439166,126.972901,02-795-9998,카페,,,
65,1,,맥심플랜트,"-주차 불가 / 인근 공영주차장 (한강진역 공영주차장) 이용 부탁드립니다.

-모두가 편안한 시간을 보내실 수 있도록, 반려동물 동반 및 외부 음식 반입은 어려운 점 너른 양해 부탁드립니다.",서울 용산구 이태원로 250,37.5369691,127.000997,070-4287-8557,카페,,,
66,1,,마일스톤 커피 한남점,"맛있는 커피를 향한 이정표
2014년 신사동과 압구정 사이 작은 골목길에서 시작한 전문 로스터리샵 '마일스톤 커피'의 두번째 공간입니다.
매장에는 두가지 블랜드 외 스페셜 시즌 블랜드, 다양한 핸드드립 싱글오리진 라인업들이 준비되어있습니다.
선호하시는 취향에 따라 원두를 선택해보세요.

누구나, 언제나, 편하게 들어와 맛있는 커피를 즐기실 수 있는 곳입니다.
진심을 담은 커피 한잔으로 정을 나누는 곳입니다.
늘 맛있고 친절한 곳으로 최선을 다하겠습니다.",서울 용산구 한남대로27가길 26 1층,37.5379217,127.0026845,0507-1362-3052,카페,,,
67,1,,블루보틀 한남 카페,카페를 포함한 고메494 내 합산 구매금액 5만원 이상 시 2시간무료(카페 내 등록처리 불가),서울 용산구 한남대로 91 G층 104호,37.5362809,127.0049782,1533-6906,"카페,디저트",,,
68,1,,라이언스커피로스터스,"좋은 커피는 좋은 생두로부터 시작됩니다
라이언스 커피 로스터스는 좋은 생두를 찾기 위해 매년 COE 또는 커피산지의 지역 옥션에 초청되어 참가하고 있습니다. 심사위원으로서 그동안 국내에는 소개되지 못했던 다양한 커피를 풍부하게 경험할 뿐만 아니라 구매자로서 라이언스 커피 로스터스만의 안목으로 엄선한 특별한 커피를 구매하고 있습니다.
옥션을 통해 인연을 맺은 농장주와는 재방문 등을 통해 지속적으로 소통하고 있습니다. 커피 품질 향상을 위한 적극적인 제안과 합리적인 가격 조정을 꾀하며 긍정적인 관계를 만들어갑니다. 앞으로 라이언스 커피 로스터스에서 소개할 커피들이 더욱 기대되는 이유입니다.
라이언스 커피 로스터스는 더 이상 작은 카페가 아닙니다. 프로 그린빈 바이어로서 세계와 소통하며 더 큰 세상을 향해 뛰고 있습니다.

홈페이지 www.ryanscoffee.co.kr
인스타그램 https://www.instagram.com/ryanscoffee/",서울 용산구 한강대로 309 1층,37.5458619,126.9716497,,"카페,디저트",,,
69,1,,KGML,"직접 로스팅 한 아홉 가지 싱글 오리진 및 블렌드
원두를 취급하여 에스프레소를 베이스로 한
다양한 커피 음료를 소개합니다.

약배전, 중배전, 강배전
그리고 향미, 풍미 별로 구분한
커피 코드 그래프에서
나만의 커피 취향을
찾아보는 건 어떠실까요?",서울 용산구 청파로 337 1층,37.5496937,126.9696058,,카페,,,
70,1,,청파책가도,"* 방문 예약 or 워크인으로 만나보실수 있습니다.

청파책가도 공간이 새롭게 리뉴얼되었습니다. 차분한 분위기에서 커피와 차를 즐기실 수 있도록 예약제 or 워크인으로 운영됩니다.

** 당일 예약도 가능합니다.

청파책가도 카페 공간이 방문 예약형태로도 운영하게 되었습니다.
운영시간은 세개의 타임제로, 타임당 최대 12명 이상이 이용 가능한 크지 않은 공간입니다.

테이블당 1-2인까지 커피와 디저트를 즐기실수 있습니디.

차분한 분위기에서 커피와 차를 즐기실 수 있도록 준비되어 있습니다.

(이용시간은 120분입니다.)

이 밖에 다른 문의 사항은 인스타그램 DM 혹은 전화문의를 통해 연락주시기 바랍니다.

@cheong_pa_chaekgado

한국문화를 사랑하여 한국 전통 민화인 책가도의 상징성과 의미를 담고자 하는 저희 청파/ 책가도는 커피와 차가 함께 하는 문화예술 복합 커뮤니티 공간입니다.

한국의 미와 아름다움을 곳곳에 담아내려 하고 있습니다. 찾아주시는 분들께 이런 마음이 오롯이 전달되었으면 합니다.

한국과 동아시아 전통차(Tea)와
스페셜티 커피, 핸드드립(Drip coffee) 전문점입니다.",서울 용산구 청파로73길 96 1층,37.5521485,126.966028,0507-1377-3328,카페,,,
71,1,,히트커피로스터스 센트로폴리스,"스페셜티 커피 전문 브랜드 히트커피 로스터스 입니다.
좋은 커피로 좋은 에네지를 전달하고자 하는 모토 아래
한 잔 한 잔 정성스럽게 커피와 디저트를 내어드리고 있습니다.

2025 World Best Brewing 1위
2024 World Best Roasting 4위

천안본점(로스팅랩), 서교점, 신사점, 한남점, 이태원점

그리고 센트로폴리스점",서울 종로구 우정국로 26 센트로폴리스 빌딩 건물 지하2층,37.5714967,126.983659,0507-1422-5810,카페,,,
72,1,,수수커피 디타워점,"SOOSOO COFFEE

수수커피는 커피 애호가들의 깊은 정성과 열정이 모여 탄생한 커피 전문 브랜드입니다. 우리는 단순히 커피를 판매하는 것을 넘어, 커피가 만들어내는 이야기와 감정을 전달하고자 합니다. 수수커피에서는 전 세계에서 엄선된 원두를 사용하여 각각의 독특한 맛과 향을 최상으로 살려내는 로스팅 기술을 자랑합니다.

커피 한 잔에 담긴 따뜻함과 정성을 통해 일상에 작은 기쁨을 더하는 것이 우리의 목표입니다. 매장 곳곳에서 느껴지는 편안하고 소박한 분위기는 누구나 쉽게 이야기를 나누고 추억을 쌓을 수 있는 공간을 만듭니다.

좋은 커피를 통해 좋은 관계를 만들고, 그 관계가 좋은 기억으로 남게 하는 것, 그것이 바로 수수커피가 추구하는 가치입니다. 오늘도 수수커피에서는 전 세계의 다양한 커피를 통해 여러분의 커피 라이프를 향기롭고 의미 있는 시간으로 채워드릴 것을 약속드립니다.

수수커피 광화문 D타워점에서는 매주 새로운 맛의 브루잉 커피를 제공하여, 바쁜 현대 사회에서 잠시나마 여유와 품격을 즐길 수 있도록 합니다. 저희는 세심하게 엄선한 커피 원두를 사용해 매주 다른 맛의 핫 브루와 아이스 브루를 선보입니다. 이러한 주간 변경 메뉴는 커피 애호가들에게 다양한 맛의 경험을 제공하며, 누구나 쉽게 접근할 수 있는 합리적인 가격으로 빠르게 제공됩니다.

커피를 사랑하는 모든 분들이 수수커피에서 특별한 커피 한 잔과 함께 잊을 수 없는 순간을 만들어 가실 수 있기를 바랍니다.",서울 종로구 종로3길 17 디타워 1층 128호,37.5714609,126.9791066,0507-1378-8155,"카페,디저트",,,
73,1,,블루보틀 광화문 카페,"블루보틀 광화문 카페는 주차가 불가합니다. 근처 공영,유료 주차장을 이용해 주세요. 많은 양해 부탁드립니다. 감사합니다.",서울 종로구 청계천로 11 1층,37.5694188,126.9788008,1533-6906,"카페,디저트",,,
74,1,,킵댓 안국점,"안녕하세요 킵댓입니다 새로운 가치실현과 그것을 적응해야하는 속도가 너무나 빠른 요즘입니다. 그 새로움에만 사로잡혀 기존 가치관들에 대한 유지와 보존에 대해 많은 고민을 하지 않고 있지 않았을까? 라고 되돌아 봅니다. 꼭 잊지 말아야할것을 잊지 않는 것, 기존 가치관들에 대한 유지와 보존 그 뒤에 발전이 필요하다는 것, 그 고민의 끝에 저희 'KEEPTHAT' 이라는 브랜드 우리의 네이밍이 만들어졌습니다.",서울 종로구 율곡로 88 2층 202호,37.576809,126.988942,0507-1412-8268,카페,,,
75,1,,더커피 안국점,"더커피는 브라질에서 태어나, 일본의 섬세한 미학으로 완성된 글로벌 스페셜티 브랜드 입니다.

단순한 커피가 아닌, 커피와 음료를 통한 라이프스타일을 제안합니다.",서울 종로구 율곡로 88 1층,37.5767967,126.9891699,02-6312-8250,카페,,,
76,1,,피그먼츠 을지로입구점,"사워도우를 기반으로 다양한 식사빵과 페스츄리가 대표적인 베이커리카페입니다. 당일생산을 원칙으로 하며, 빵 나오는 시간을 확인 후 방문해주세요!",서울 중구 을지로 51 내외빌딩 1층,37.5664963,126.9836985,0507-1445-9870,베이커리,,,
77,1,,펠트커피 청계천점,"안녕하세요.
펠트커피 청계천점입니다.

산지에서 직접 선별한 원두를 매일 로스팅해
신선하고 균형 잡힌 커피를 제공합니다.

매주 새로운 싱글 오리진 커피를
필터 커피로 만나보세요.

청계천점에서는 싱글 오리진을
에스프레소 음료로도 즐길 수 있습니다.

커피와 잘 어울리는 디저트와 함께,
일상에서 스페셜티 커피를 경험해보세요.

Better Coffee for All",서울 중구 청계천로 14,37.5687921,126.9788346,02-3789-5946,"카페,디저트",,,
78,1,,넬리슨,"넬리슨(Nelissen)은 벨기에 정통 와플과 프리미엄 커피, 그리고 벨기에 초콜릿을 즐길 수 있는 벨기에 스타일 카페입니다. 특히, 부드러운 마시멜로 크림을 품은 벨기에 초콜릿 멜로케이크(Mellowcake), 깊은 풍미의 리에주 와플(Liege Waffle), 그리고 정성스럽게 내린 핸드드립 커피를 전문으로 합니다.

넬리슨에서는 사랑스럽고 고급스러운 초콜릿 선물을 만나보실 수 있습니다. 멜로케이크, 벨기에 망디앙(mendiant), 초콜릿 트러플, 초콜릿 쿠키, 오랑제트(Orangette) 등 다양한 수제 초콜릿이 준비되어 있습니다. 달콤한 시간을 사랑하는 사람과 사랑하는 나에게 선물하세요. 모든 메뉴는 매장에서뿐만 아니라 테이크아웃도 가능하며, 초콜릿 선물은 사전 예약 후 픽업도 가능합니다.

카페의 인테리어는 유럽 감성을 담아 따뜻하면서도 한국적인 분위기를 함께 느낄 수 있도록 꾸며졌습니다. 아늑한 좌석에서 짧지만 깊이 있는 커피 타임을 즐기실 수 있으며, 모든 메뉴는 매장에서뿐만 아니라 테이크아웃도 가능합니다. 또한, 초콜릿 선물과 와플은 사전 예약 후 픽업하실 수도 있습니다.

넬리슨은 벨기에 출신의 파티시에이자 쇼콜라티에(Belgian chocolatier)인 벨기에 셰프와, 서양 파인 다이닝을 전문으로 하고 한국 사찰 음식을 조예깊게 배운 하는 한국인 셰프가 함께 운영하는 공간입니다. 두 셰프 모두 커피와 함께하는 디저트 타임을 깊이 사랑하며, 최고의 스승들 쫒아 배움을 이어가고 있습니다.

넬리슨에서 꼭 맛보셔야 할 대표 메뉴는 멜로케이크, 벨기에 와플, 그리고 핸드드립 커피입니다.
따뜻하고 정성이 담긴 한 잔의 커피와 함께 넬리슨에서 여유로운 시간을 보내시길 바랍니다.",서울 종로구 삼일대로32길 45 1층 넬리슨,37.5756518,126.989526,0507-1415-1138,"카페,디저트",,,
79,1,,미눔,"MINUM(미눔)은 인도네시아어로 [마시다] 라는
의미로, 카페/펍 문화를 전달합니다.
미디어아트 및 퀄리티 높은 메뉴들로
편안한 시간 보내시기 바랍니다.

영업시간은 오전 7시부터 오후10시이며
주중에만 운영합니다. (토/일/공휴일 휴무)
*토/일/공휴일은 대관 (장소 대여) 운영

 @ 아침메뉴(라면, 샌드위치, 스프 등)
 @ 바이엔슈테판, 하이볼, 진토닉과 함께 드실 수 있는 다양한 메뉴들이 준비되어 있습니다.
(단체 대관 문의 환영)",서울 중구 을지로 80-1 1층,37.565823,126.9868014,0507-1462-4462,"카페,디저트",,,
80,1,,커피붕붕 커피볶는집 동대문디자인플라자점,"2012 ~ 2013 커피붕붕 (커피트럭)
2013 ~ 2018 커피붕붕 커피볶는집
2018 ~ BB. COFFEE ROASTERS 리브랜딩
2018 ~ 서울카페쇼 공식 파트너샵
2019.10 광화문으로 이전
2021. 2 붕붕커피마켓 온라인스토어(네이버 스마트스토어) 오픈
2021. 6 ~ 2022.10(종료) 서울브랜드 파트너스 선정 - 해치커피
2021 ~ 서울쇼핑페스타(서울관광재단) 참여업체
2023. 9 제11회 서울상징관광기념품 서울특별시장상 수상 - 광화문커피
2023.11 서울공예박물관점 개업 (교육동 4층)
2024. 1 고향사랑기부제(행정안전부) 서울시청 답례품 공급업체 선정 - 광화문커피
2024. 6 동대문디자인플라자점(DDP) 개업 (DDP마켓 C8호)
2024.10 서울브랜드(서울마이소울) 지식재산권 사용 승인 - 서울커피
2024.11 DDP디자인스토어 입점 - 서울커피
2024.12 ~ 2025.2 서울광장 스케이트장점 팝업스토어 운영
2025. 1 고향사랑기부제(행정안전부) 서울시청 답례품 공급업체 연장계약 - 서울커피
2025. 5/2 ~ 5/8 현대백화점 무역센터점 팝업스토어 - 서울커피",서울 중구 을지로 281 동대문디자인플라자 지하2층 DDP마켓 C8호,37.5669258,127.0095233,,카페,,,
81,1,,블루노트커피,"BLUE NOTE is

7음계의 3음 E 와 7음 B 를
반음 낮춰 연주하는
대표적인 Jazz scale

블루노트 커피는
복잡하고 건조한 일상 속에서
잠시나마 플랫의 여유를 느끼시길
바라는 마음으로 하루를 준비합니다

맛있는 스페셜티 커피를
합리적인 가격으로 제공합니다

항상 최선을 다하겠습니다",서울 중구 을지로 88 을지스타몰 을특6호 블루노트 커피,37.56617,126.9863652,02-3789-3223,"카페,디저트",,,
82,1,,드링커 을지로3가점,"Fresher, Richer, Flavors

스페셜블랜딩의 커피와 함께
새벽 과일시장에서 배송받은 신선한 생과일로
생과일 주스와 과일청을 준비합니다!",서울 중구 수표로 28 1층,37.5636629,126.9903317,0507-0289-9804,"카페,디저트",,,
83,1,,텐퍼센트커피 방산시장점,"저희 매장은 [패스오더 앱]으로 편하게 주문이 가능한 매장입니다!
앱으로 미리 주문하고 방문 후 기다리지 않는 VIP 경험을 가져보세요!",서울 중구 을지로33길 6 101호,37.5671355,127.0002956,0503-5260-6829,카페,,,
84,1,,더오오 더오프닝오브,시작하세요!,서울 중구 을지로 55 4층 더오오,37.566412,126.9840415,0507-1475-4774,테이크아웃커피,,,
85,1,,더커피 성수,"더커피는 브라질에서 태어나, 일본의 섬세한 미학으로 완성된 글로벌 스페셜티 브랜드 입니다.

단순한 커피가 아닌, 커피와 음료를 통한 라이프스타일을 제안합니다.",서울 성동구 서울숲2길 27 1층,37.5468722,127.04176,,카페,,,
86,1,,5to7 성수본점,"[성수동/서울숲 수플레맛집] 5to7 오투칠, 성수카페

안녕하세요. 성수동,서울숲 카페거리에서 스페셜티 드립커피(브루잉)와 수플레를 만드는 5to7 오투칠(성수본점)입니다. 어느새 7년 동안 찾아주신 덕분에 성수카페,서울숲카페 대표 수플레맛집으로 많은 사랑을 받고 있습니다. 진심으로 감사합니다.

5to7 오투칠의 강점
1. 직접 로스팅한 스페셜티 원두로 내리는 향 깊은 브루잉/드립커피
2. 오투칠만의 레시피로 완성하는 부드럽고 고소한 수플레
3. 방송을 통해서도 소개되며 '성수 디저트/서울숲 디저트'를 찾는 분들이 많이 방문하는 곳

슬로건 : Time to be free
오투칠의 슬로건은 'Time to be free' 입니다. 시간이 지나며 더 멋스러워진 엔틱 가구와 스탠드, 마음을 편안하게 해주는 따뜻한 톤의 조명 아래에 앉아 있므녀, 바쁜 시간에서 잠시 벗어나 여유롭고 느긋한 성수 감성카페의 시간을 즐길 수 있어요.

공간 안내.

1F 주문/픽업 및 좌석과 테라스 좌석
2F 카페이용곤간 및 테라스 좌석
3F 루프탑

오시는 길
서울숲역 4,5번 출구 / 뚝섬역 8번 출구에서 가까워요.
갤러리아포레 정문 옆 길로 오시면, 첫 번째 골목 바로 앞 건물에 위치해 있습니다.

이용 안내(필독)
1. 메뉴 특성상 드립커피/수플레는 10~20분 정도 소요될 수 있습니다.
2. 웨이팅이 발생할 수 있으나 최대한 빠르게 준비해드리겠습니다.
3. 좌석 예약은 불가합니다.
4. 포장은 매장으로 전화 주시면 빠르게 안내드릴게요.

애견동반 안내
반려견을 사랑하지만, 정부 규제 및 민원 이슈로 현재 매장 내부 애견동반은 어렵습니다.

주차 안내
자세한 주차 정보는 '찾아오시는 길'에서 확인 부탁드리며, 인근 주차장으로는
성동구민종합체육센터 / 갤러리아포레 / 서울숲 D타워 / 뚝섬유수지 공영주차장 등이 있습니다.",서울 성동구 서울숲2길 44-13 1층,37.5461191,127.0432656,0507-1333-7616,"카페,디저트",,,
87,1,,미디엄스톤 성수 뚝섬역점,"도심 속에서 잠시 쉬어갈 수 있는 공간, 카페 미디엄스톤입니다.
루프탑이 있는 개조 주택 카페로,
1층부터 2층, 옥상까지 각기 다른 분위기에서 커피와 디저트를 즐기실 수 있어요.
코발트 블루의 포인트컬러와 조용하고 단정한 공간이 특징입니다.
2020년부터 We love Still Your Smile, We love Still your medium.이라는 슬로건을 추구하고 있습니다.

미디엄스톤의 원두는
브라질, 콜롬비아, 과테말라 원두를 블렌딩한 스페셜티 커피입니다.
견과류와 진한 초콜릿의 고소한 맛이 특징이며,
디카페인 원두도 따로 준비되어 있어요.
화학 용매가 아닌 깨끗한 물로 카페인을 제거한 방식으로,
커피 본연의 맛은 유지하면서 카페인은 거의 없는 상태입니다.

미디엄스톤에는 시그니쳐 커피 메뉴인 선스톤, 문스톤
시그니쳐 에이드인 청포도맛의 블루에이드, 블루소다맛의 스카이소다에이드,
매장에서 직접 만든 소르베가 올라간 라임딸기,자몽,레몬 소르베에이드가 있습니다.

모든 디저트는 매장에서 직접 만들고 있습니다.
발로나 초콜릿, 케이지프리 계란, 동물성 생크림 등
검증된 재료만 사용하며, 기본에 충실한 디저트를 지향합니다.

한적한 주택가에 위치해 있으며,
카페 내부는 1층,2층,루프탑으로 층별로 분위기가 달라
혼자 오셔도, 함께 오셔도 편안하게 머무실 수 있습니다.","서울 성동구 왕십리로10길 18-1 1층, 2층, 옥상 미디엄스톤",37.5465605,127.0465615,0507-1383-7181,"카페,디저트",,,
88,1,,커피식구 성수점,"성수역 2번 출구 도보 7분, 깔끔한 인테리어가 매력적인 카페입니다.

다크골드, 스페셜티, 디카페인 3가지 원두가 준비되어 있어요.

아지트처럼, 차분하고 편안한 분위기에서 카페 데이트를 즐기세요. 개인작업과 업무미팅에도 좋은 공간입니다 :)",서울 성동구 아차산로13길 31 1층 커피식구,37.5460066,127.0616211,0507-1349-8179,카페,,,
89,1,,로우키,"로우키는 서울을 기반으로 스페셜티 커피를 다루고 있는 로스터리 입니다. 2010년부터 로스팅과 원두 납품을 하고 있으며, 헤이그라운드점을 포함한 3개의 커피매장과 1개의 로스터리를 운영하고 있습니다.
항상 커피의 품질을 최우선으로 생각하며, 스몰배치 로스팅으로 신선하고 가장 맛이 좋을때 커피를 제공하는 것을 원칙으로 합니다.
커피가 가지고 있는 맛과 매력, 흥미로운 스토리가 온전히 전해질 수 있도록 노력하고 있습니다.
다양한 스페셜티 핸드드립커피를 즐기실 수 있습니다.","서울 성동구 연무장3길 6 1층, B1층",37.5442014,127.0515894,070-8824-2010,카페,,,
90,1,,에어드랍 커피 성수,"400평 규모 공용 라운지 안에 있어 넓고 편안한 분위기에서 커피를 즐기실 수 있습니다. 모카라떼와 싱글오리진 드립 커피가 인기가 많고, 시즈널한 에스프레소 베레이션 음료도 준비되어 있습니다.",서울 성동구 연무장7길 13 지하1층,37.544177,127.0544868,0507-1367-4298,"카페,디저트",,,
91,1,,블루보틀 성수 카페,블루보틀 성수 카페는 주차 공간이 많이 협소합니다. 근처 공영주차장 또는 유료 주차장을 이용해 주세요. 많은 양해 부탁드립니다. 감사합니다.,서울 성동구 아차산로 7 케이티링커스,37.54811,127.0456544,1533-6906,"카페,디저트",,,
92,1,,LOOOP 베이커리 카페,성수동 프리미엄 베이커리 스튜디오 카페 LOOOP 입니다. 루프탑이 있는 대형 매장입니다. 일반 베이커리와 비건 베이커리를 모두 구비하고 있으며 모두 직접 손수 생산합니다. 프랑스산 밀가루와 수입 버터를 사용하며 커피는 스페셜티 원두로 블랜딩 된 네 가지 원두를 고를 수 있습니다.,서울 성동구 연무장5길 9-13 1층,37.5442547,127.0524251,0507-1425-2028,"카페,디저트",,,
93,1,,커피스니퍼 클래식 서울숲점,"깊이 있는 브랜드 경험을 제공하기 위해 클래식을 주제로 기획했습니다. 브랜드 스토리에서 영감을 받은 탐정 사무소 콘셉트, 정교하게 설계된 커피 메뉴, 그리고 바리스타의 전문성이 더해진 섬세한 서비스가 조화를 이루어 클래식의 깊이와 현대적인 감각을 동시에 전달합니다.

커피를 좋아하는 모든 사람들이 쉽고 편안하게 즐길 수 있는 커피 문화를 중심으로 성장 목표를 두고 있습니다. 커피 스니퍼에 방문하시는 분들이 역사 속에 담겨있는 커피 스니퍼를 시각적으로 즐길 수 있는 인테리어 포인트, 커피 중심의 메뉴 구성 등을 기반으로 어우러진 음악과 함께 오감을 만족시킬 수 있는 분위기를 조성합니다.","서울 성동구 왕십리로 83-21 디타워 지하 1층 B115, B116 커피스니퍼 클래식",37.5441547,127.0433577,0507-1404-1783,"카페,디저트",,,
